OrderID,OrderDate,Region,City,Category,SubCategory,CustomerID,CustomerAge,Gender,Quantity,UnitPrice,Discount,Revenue,Profit,PaymentMode
701,1/11/2023,West,Mumbai,Clothing,Dress,CUST1596,38,Female,3,215,0.1,580.5,218.82,UPI
702,3/5/2023,South,Delhi,Grocery,Oil,CUST1257,29,Male,5,3050,0.04,14640,4839.36,Net Banking
703,8/29/2023,West,Bangalore,Grocery,Oil,CUST1754,35,Female,1,1077,0.02,1055.46,409.71,Net Banking
704,12/30/2023,North,Chennai,Grocery,Snacks,CUST1490,59,Female,3,1112,0.22,2602.08,301.77,Card
705,11/11/2023,East,Bangalore,Furniture,Sofa,CUST1922,44,Male,4,1456,0.17,4833.92,1924.49,Cash
706,3/4/2023,South,Kolkata,Furniture,Table,CUST1252,34,Female,4,2159,0.12,7599.68,2667.48,Net Banking
707,10/19/2023,South,Bangalore,Clothing,Jeans,CUST1795,46,Female,4,3128,0.03,12136.64,4527.27,Net Banking
708,3/12/2023,South,Kolkata,Clothing,Jeans,CUST1179,54,Male,4,1025,0.08,3772,1133.11,Card
709,10/2/2023,West,Mumbai,Electronics,Headphones,CUST1460,59,Male,5,4390,0.15,18657.5,3579.6,Cash
710,10/12/2023,North,Mumbai,Clothing,Dress,CUST1659,42,Male,5,4259,0.09,19378.45,2456.4,Card
711,12/22/2023,South,Hyderabad,Furniture,Bed,CUST1029,36,Male,4,4069,0.12,14322.88,2808.59,Net Banking
712,1/22/2023,South,Mumbai,Furniture,Sofa,CUST1691,53,Female,2,3598,0.19,5828.76,1877.16,UPI
713,2/19/2023,North,Delhi,Grocery,Rice,CUST1849,22,Male,1,3506,0.25,2629.5,520.83,Cash
714,11/20/2023,North,Kolkata,Grocery,Oil,CUST1988,51,Female,4,1978,0.22,6171.36,1801.16,Cash
715,6/8/2023,South,Delhi,Electronics,Headphones,CUST1383,52,Female,5,4813,0.15,20455.25,7462.4,Card
716,6/30/2023,East,Hyderabad,Clothing,Dress,CUST1287,19,Female,1,1976,0.26,1462.24,457.93,UPI
717,9/30/2023,West,Kolkata,Clothing,Jacket,CUST1863,33,Male,3,2007,0.13,5238.27,1122.92,Net Banking
718,12/7/2023,North,Bangalore,Electronics,TV,CUST1003,24,Male,5,1026,0.21,4052.7,620.14,Cash
719,8/13/2023,East,Kolkata,Clothing,Jacket,CUST1970,45,Female,2,4050,0.25,6075,2356.85,Card
720,4/16/2023,South,Hyderabad,Clothing,Jeans,CUST1791,21,Female,1,4754,0.06,4468.76,761.44,Net Banking
721,6/20/2023,North,Chennai,Furniture,Table,CUST1330,20,Male,4,2678,0.04,10283.52,1092.67,Cash
722,11/1/2023,East,Kolkata,Furniture,Sofa,CUST1655,19,Male,4,294,0.2,940.8,208.6,Card
723,4/6/2023,West,Hyderabad,Grocery,Milk,CUST1380,27,Male,4,2177,0.11,7750.12,2766.65,Card
724,12/27/2023,South,Hyderabad,Furniture,Bed,CUST1373,59,Male,4,397,0.07,1476.84,313.68,Card
725,8/30/2023,South,Delhi,Furniture,Chair,CUST1362,44,Female,5,1369,0.04,6571.2,1433.84,Net Banking
726,11/18/2023,South,Bangalore,Furniture,Sofa,CUST1011,57,Female,1,4531,0.1,4077.9,1045.74,Card
727,8/14/2023,North,Mumbai,Clothing,Dress,CUST1687,37,Male,1,4783,0.01,4735.17,1009.45,Cash
728,6/8/2023,South,Mumbai,Clothing,Jeans,CUST1568,31,Male,4,4773,0.13,16610.04,3912.6,UPI
729,5/5/2023,East,Hyderabad,Electronics,Mobile,CUST1870,41,Male,2,626,0.27,913.96,207.41,Cash
730,8/4/2023,West,Kolkata,Clothing,Dress,CUST1909,51,Female,5,4077,0.16,17123.4,2535.19,Net Banking
731,6/22/2023,West,Chennai,Clothing,Shirt,CUST1419,39,Female,2,4527,0.05,8601.3,1243.07,Cash
732,6/13/2023,West,Chennai,Electronics,TV,CUST1147,35,Male,5,4635,0.24,17613,3471.38,Card
733,7/6/2023,South,Chennai,Grocery,Rice,CUST1964,21,Male,3,762,0,2286,727.89,Card
734,7/25/2023,East,Bangalore,Furniture,Bed,CUST1709,29,Female,5,3275,0.04,15720,4201.8,Card
735,1/15/2023,West,Mumbai,Furniture,Bed,CUST1555,34,Male,1,3313,0.04,3180.48,1151.71,UPI
736,12/9/2023,North,Mumbai,Clothing,Jacket,CUST1615,31,Male,1,4751,0.19,3848.31,1419.91,Net Banking
737,3/24/2023,South,Chennai,Grocery,Milk,CUST1109,40,Female,3,964,0,2892,876.8,Net Banking
738,4/5/2023,West,Delhi,Grocery,Snacks,CUST1789,19,Male,5,2438,0.27,8898.7,2082.89,Card
739,5/9/2023,North,Kolkata,Furniture,Chair,CUST1723,40,Female,5,4703,0.07,21868.95,6189.57,Cash
740,2/23/2023,South,Mumbai,Furniture,Sofa,CUST1729,33,Female,3,4178,0.29,8899.14,2479.14,UPI
741,2/27/2023,West,Bangalore,Grocery,Oil,CUST1436,18,Female,3,3703,0.17,9220.47,1440.77,Card
742,1/29/2023,South,Mumbai,Grocery,Rice,CUST1111,50,Female,1,4901,0.2,3920.8,765.9,UPI
743,4/19/2023,South,Delhi,Clothing,Dress,CUST1275,26,Male,3,2856,0.17,7111.44,1365.21,Cash
744,6/22/2023,East,Mumbai,Furniture,Sofa,CUST1170,30,Female,4,342,0.15,1162.8,210.38,Card
745,12/31/2023,West,Kolkata,Grocery,Oil,CUST1853,36,Male,5,3612,0.09,16434.6,4389.52,Net Banking
746,1/26/2023,West,Chennai,Electronics,Mobile,CUST1918,30,Male,4,3371,0.29,9573.64,3519.14,UPI
747,2/8/2023,West,Bangalore,Electronics,Headphones,CUST1434,29,Male,4,4332,0.03,16808.16,6435.71,Net Banking
748,4/8/2023,North,Delhi,Electronics,Mobile,CUST1426,36,Male,3,2813,0.09,7679.49,923.36,UPI
749,12/21/2023,West,Hyderabad,Grocery,Snacks,CUST1231,25,Female,4,4937,0.2,15798.4,5589.86,Card
750,12/25/2023,South,Mumbai,Furniture,Sofa,CUST1316,21,Male,3,4057,0.27,8884.83,3354.99,Card
751,4/27/2023,North,Hyderabad,Electronics,Headphones,CUST1420,41,Male,1,1993,0.17,1654.19,483.71,Card
752,4/26/2023,South,Chennai,Furniture,Sofa,CUST1629,21,Male,1,1392,0.23,1071.84,202.97,UPI
753,8/3/2023,North,Delhi,Grocery,Rice,CUST1428,40,Female,3,465,0.09,1269.45,366.86,UPI
754,2/23/2023,North,Bangalore,Electronics,Laptop,CUST1540,36,Male,2,846,0.29,1201.32,344.36,Card
755,9/30/2023,East,Delhi,Clothing,Jeans,CUST1962,33,Female,1,2929,0.05,2782.55,563.66,UPI
756,8/5/2023,West,Delhi,Clothing,Dress,CUST1946,55,Female,4,3264,0.26,9661.44,2554.23,Card
757,9/1/2023,South,Bangalore,Furniture,Chair,CUST1505,55,Female,2,606,0.2,969.6,259.26,UPI
758,6/18/2023,West,Hyderabad,Furniture,Sofa,CUST1329,27,Male,1,3690,0.19,2988.9,339.63,Cash
759,11/4/2023,East,Mumbai,Clothing,Jeans,CUST1672,18,Female,1,490,0.16,411.6,150.91,Cash
760,8/6/2023,West,Kolkata,Clothing,Jacket,CUST1259,18,Female,4,1311,0.05,4981.8,895.18,Cash
761,10/19/2023,North,Mumbai,Clothing,Shirt,CUST1945,44,Male,2,4652,0.03,9024.88,3294.59,Cash
762,9/8/2023,East,Hyderabad,Clothing,Dress,CUST1186,48,Female,1,607,0.26,449.18,104.43,UPI
763,2/8/2023,West,Chennai,Electronics,TV,CUST1488,21,Female,4,4616,0.02,18094.72,2137.52,Cash
764,3/31/2023,West,Mumbai,Grocery,Milk,CUST1692,24,Female,3,2255,0.27,4938.45,1442.33,Card
765,3/31/2023,South,Kolkata,Furniture,Table,CUST1748,23,Male,5,356,0.1,1602,166.09,UPI
766,4/5/2023,North,Kolkata,Clothing,Shirt,CUST1765,54,Male,4,1835,0.24,5578.4,1445.61,UPI
767,12/16/2023,East,Hyderabad,Grocery,Milk,CUST1154,56,Female,1,2180,0.04,2092.8,343.68,Cash
768,6/10/2023,West,Bangalore,Furniture,Sofa,CUST1746,32,Male,1,1369,0.03,1327.93,206.74,Net Banking
769,5/15/2023,West,Bangalore,Clothing,Jeans,CUST1682,35,Male,2,4056,0.03,7868.64,2847.43,Cash
770,4/5/2023,North,Delhi,Grocery,Snacks,CUST1377,28,Male,4,521,0.06,1958.96,523.49,Card
771,4/3/2023,North,Mumbai,Electronics,Headphones,CUST1983,39,Female,4,990,0.18,3247.2,954.9,Net Banking
772,7/4/2023,West,Kolkata,Furniture,Sofa,CUST1084,33,Male,2,3343,0.28,4813.92,1252.41,Card
773,9/22/2023,North,Hyderabad,Furniture,Bed,CUST1953,39,Male,4,323,0.07,1201.56,255.1,Cash
774,11/26/2023,South,Hyderabad,Clothing,Shirt,CUST1250,56,Female,5,2874,0.24,10921.2,3440.08,Card
775,12/5/2023,South,Delhi,Furniture,Bed,CUST1777,45,Female,2,3954,0.19,6405.48,2538.48,UPI
776,3/18/2023,West,Bangalore,Furniture,Bed,CUST1348,36,Female,5,134,0.02,656.6,184.28,Card
777,6/24/2023,South,Bangalore,Furniture,Bed,CUST1899,38,Male,3,1003,0.08,2768.28,946.06,Net Banking
778,7/14/2023,North,Delhi,Electronics,Mobile,CUST1495,26,Male,3,656,0.17,1633.44,398.34,UPI
779,8/14/2023,West,Chennai,Grocery,Snacks,CUST1424,39,Female,4,1116,0.28,3214.08,535.65,Card
780,4/20/2023,East,Kolkata,Furniture,Sofa,CUST1711,42,Female,1,1551,0.01,1535.49,178.44,Cash
781,11/30/2023,South,Delhi,Clothing,Dress,CUST1936,53,Male,2,3636,0.24,5526.72,955.97,UPI
782,1/25/2023,North,Kolkata,Clothing,Jeans,CUST1529,30,Male,1,3962,0.3,2773.4,540,Cash
783,11/15/2023,South,Mumbai,Clothing,Shirt,CUST1440,45,Male,3,1969,0.09,5375.37,1065.84,Net Banking
784,8/20/2023,West,Hyderabad,Grocery,Milk,CUST1991,37,Male,3,1179,0.12,3112.56,787.81,Card
785,11/19/2023,East,Kolkata,Grocery,Milk,CUST1921,25,Male,4,2628,0.01,10406.88,1076.47,Net Banking
786,12/4/2023,East,Mumbai,Grocery,Milk,CUST1366,35,Male,5,3440,0.05,16340,6286.12,UPI
787,11/15/2023,North,Hyderabad,Furniture,Bed,CUST1587,30,Male,2,4141,0.16,6956.88,1791.21,Net Banking
788,2/4/2023,West,Kolkata,Electronics,Headphones,CUST1998,43,Female,2,3282,0.1,5907.6,976.36,Cash
789,8/2/2023,East,Chennai,Electronics,Mobile,CUST1662,36,Female,5,1551,0.15,6591.75,1389.44,Cash
790,10/16/2023,East,Delhi,Grocery,Rice,CUST1914,45,Male,2,4634,0.08,8526.56,1539.31,Card
791,4/9/2023,South,Hyderabad,Clothing,Jeans,CUST1609,52,Male,3,4887,0.26,10849.14,4145.62,Cash
792,1/28/2023,East,Kolkata,Grocery,Oil,CUST1418,25,Female,5,1466,0.17,6083.9,2325.55,Cash
793,8/20/2023,East,Bangalore,Electronics,Mobile,CUST1084,42,Male,4,1562,0.28,4498.56,612.34,Cash
794,12/9/2023,West,Hyderabad,Clothing,Shirt,CUST1938,40,Male,1,2212,0.11,1968.68,608.62,Cash
795,11/9/2023,South,Bangalore,Furniture,Table,CUST1614,40,Female,5,590,0.1,2655,867.81,Cash
796,6/17/2023,West,Hyderabad,Furniture,Bed,CUST1434,59,Male,3,3087,0.06,8705.34,1543.62,Cash
797,9/2/2023,South,Kolkata,Grocery,Milk,CUST1108,48,Female,2,2487,0.21,3929.46,1182.11,Card
798,12/9/2023,East,Bangalore,Electronics,Mobile,CUST1659,54,Male,5,4491,0.18,18413.1,4668.58,Card
799,1/25/2023,South,Mumbai,Electronics,Mobile,CUST1057,58,Male,5,1727,0.18,7080.7,1741.06,Card
800,3/16/2023,South,Delhi,Clothing,Shirt,CUST1653,19,Male,3,2396,0.07,6684.84,2490.82,Net Banking
801,8/29/2023,North,Mumbai,Grocery,Snacks,CUST1883,41,Male,3,1478,0.02,4345.32,1697.81,Net Banking
802,5/6/2023,South,Hyderabad,Electronics,TV,CUST1490,51,Female,5,1158,0.27,4226.7,1441.78,Net Banking
803,1/25/2023,East,Hyderabad,Furniture,Sofa,CUST1527,26,Male,1,1861,0.19,1507.41,237.39,Card
804,12/26/2023,West,Hyderabad,Grocery,Rice,CUST1438,35,Female,1,4086,0.05,3881.7,1341.7,Card
805,5/2/2023,West,Delhi,Furniture,Bed,CUST1069,49,Male,2,444,0.17,737.04,164.8,UPI
806,1/30/2023,West,Kolkata,Clothing,Shirt,CUST1755,35,Female,1,1614,0.03,1565.58,545.53,Net Banking
807,1/15/2023,North,Chennai,Electronics,Laptop,CUST1515,57,Female,4,2747,0.12,9669.44,1512.69,Net Banking
808,9/29/2023,South,Delhi,Electronics,Headphones,CUST1142,52,Male,1,2768,0.24,2103.68,252.81,Cash
809,9/15/2023,South,Kolkata,Grocery,Oil,CUST1604,30,Male,1,3432,0.17,2848.56,572.82,UPI
810,7/10/2023,North,Mumbai,Grocery,Milk,CUST1365,26,Male,4,3360,0.09,12230.4,1664.24,Cash
811,6/13/2023,South,Delhi,Electronics,Laptop,CUST1375,30,Female,5,2414,0.07,11225.1,4024.9,Cash
812,11/4/2023,East,Bangalore,Electronics,Mobile,CUST1198,19,Female,4,648,0.07,2410.56,416.03,Net Banking
813,12/7/2023,East,Hyderabad,Furniture,Sofa,CUST1150,46,Male,4,890,0.19,2883.6,458.13,Net Banking
814,10/14/2023,West,Hyderabad,Grocery,Oil,CUST1433,37,Female,2,278,0.27,405.88,143.92,Net Banking
815,5/2/2023,East,Delhi,Clothing,Shirt,CUST1870,45,Female,4,4404,0.05,16735.2,1848.19,Net Banking
816,3/23/2023,East,Mumbai,Clothing,Jeans,CUST1586,37,Female,2,3546,0.15,6028.2,1846.7,UPI
817,11/14/2023,South,Mumbai,Clothing,Jeans,CUST1143,41,Male,5,1950,0,9750,2369.03,Cash
818,2/4/2023,East,Delhi,Furniture,Chair,CUST1182,31,Female,1,2471,0.24,1877.96,568.8,Net Banking
819,11/1/2023,East,Hyderabad,Grocery,Rice,CUST1984,33,Male,1,3017,0.19,2443.77,958.76,Net Banking
820,3/24/2023,South,Hyderabad,Furniture,Chair,CUST1553,34,Male,3,3755,0.02,11039.7,2428.84,Card
821,2/5/2023,South,Kolkata,Clothing,Jacket,CUST1920,23,Male,5,1072,0.26,3966.4,652.37,Net Banking
822,12/3/2023,East,Chennai,Clothing,Jeans,CUST1685,41,Male,2,2281,0.2,3649.6,1096.76,Net Banking
823,3/16/2023,South,Delhi,Grocery,Snacks,CUST1165,31,Female,3,3554,0.04,10235.52,3135.97,Card
824,8/10/2023,South,Delhi,Clothing,Jeans,CUST1826,25,Female,3,787,0.1,2124.9,427.75,UPI
825,11/23/2023,East,Chennai,Clothing,Jacket,CUST1904,18,Female,3,1911,0.09,5217.03,860.99,Net Banking
826,2/4/2023,South,Delhi,Electronics,Headphones,CUST1378,20,Female,5,290,0.02,1421,292.65,Card
827,8/18/2023,North,Bangalore,Clothing,Jeans,CUST1966,40,Male,5,715,0.26,2645.5,296.71,Card
828,7/6/2023,East,Kolkata,Clothing,Shirt,CUST1382,34,Male,1,789,0.12,694.32,157.37,Cash
829,6/24/2023,North,Delhi,Electronics,Laptop,CUST1445,52,Male,3,3603,0.25,8106.75,1225.18,Net Banking
830,4/5/2023,West,Kolkata,Furniture,Chair,CUST1784,41,Female,4,546,0.21,1725.36,212.81,Net Banking
831,3/20/2023,West,Delhi,Electronics,TV,CUST1581,44,Female,4,1173,0.09,4269.72,1290.17,Cash
832,2/16/2023,South,Chennai,Grocery,Snacks,CUST1972,58,Male,2,2394,0.08,4404.96,1433.21,Cash
833,9/13/2023,West,Chennai,Grocery,Oil,CUST1221,30,Male,2,1083,0.29,1537.86,346.34,Net Banking
834,12/15/2023,West,Chennai,Electronics,TV,CUST1097,35,Male,1,645,0.11,574.05,168.11,UPI
835,1/14/2023,West,Mumbai,Furniture,Bed,CUST1391,44,Female,5,4098,0.04,19670.4,5414.11,Net Banking
836,9/2/2023,South,Hyderabad,Furniture,Table,CUST1021,52,Male,2,3739,0.16,6281.52,1630.72,Net Banking
837,12/2/2023,West,Mumbai,Electronics,Mobile,CUST1441,19,Female,5,2781,0.2,11124,3991.2,Net Banking
838,3/22/2023,North,Chennai,Clothing,Dress,CUST1998,42,Male,4,696,0.2,2227.2,392.19,Net Banking
839,6/14/2023,North,Bangalore,Electronics,Headphones,CUST1487,26,Male,5,3831,0,19155,5498.93,UPI
840,4/10/2023,West,Bangalore,Furniture,Chair,CUST1341,39,Female,5,1549,0.07,7202.85,2880.65,Net Banking
841,4/7/2023,East,Kolkata,Furniture,Chair,CUST1529,24,Female,2,1562,0.23,2405.48,433.33,Cash
842,3/23/2023,North,Mumbai,Electronics,Laptop,CUST1282,49,Male,1,612,0.04,587.52,144.7,UPI
843,7/7/2023,North,Chennai,Electronics,Mobile,CUST1581,33,Male,1,2431,0.07,2260.83,396.07,Net Banking
844,1/18/2023,West,Chennai,Electronics,TV,CUST1693,30,Male,2,3021,0.08,5558.64,1181.77,Cash
845,3/20/2023,North,Kolkata,Clothing,Jeans,CUST1657,40,Male,1,328,0.21,259.12,40.29,UPI
846,3/12/2023,North,Hyderabad,Furniture,Chair,CUST1247,35,Male,3,2909,0.16,7330.68,2849.37,Cash
847,11/1/2023,North,Delhi,Electronics,Mobile,CUST1051,46,Male,2,4665,0.23,7184.1,963.02,Net Banking
848,11/28/2023,North,Chennai,Furniture,Table,CUST1297,23,Male,5,2621,0.1,11794.5,4693.09,UPI
849,1/24/2023,West,Delhi,Grocery,Oil,CUST1383,24,Male,4,4105,0.3,11494,1316.99,UPI
850,10/13/2023,West,Kolkata,Electronics,Mobile,CUST1988,39,Male,3,3868,0.09,10559.64,2901.59,Net Banking
851,2/11/2023,East,Hyderabad,Clothing,Shirt,CUST1609,18,Female,3,3383,0.24,7713.24,1378.95,Net Banking
852,7/26/2023,North,Hyderabad,Electronics,Laptop,CUST1109,39,Male,2,3930,0.3,5502,1681.47,UPI
853,10/18/2023,West,Hyderabad,Grocery,Snacks,CUST1113,18,Female,3,2010,0.04,5788.8,2193.02,Cash
854,8/7/2023,West,Kolkata,Clothing,Jacket,CUST1788,33,Male,4,3648,0.04,14008.32,4881.02,Cash
855,3/6/2023,East,Bangalore,Electronics,Headphones,CUST1611,27,Male,4,160,0.14,550.4,185.11,Card
856,6/30/2023,South,Kolkata,Electronics,Mobile,CUST1326,32,Male,3,4060,0.24,9256.8,979.02,Net Banking
857,11/23/2023,West,Mumbai,Furniture,Table,CUST1607,36,Male,2,1104,0.12,1943.04,459.79,Cash
858,5/20/2023,North,Hyderabad,Electronics,Headphones,CUST1837,39,Female,2,1133,0.06,2130.04,566.25,Cash
859,7/17/2023,West,Mumbai,Clothing,Jeans,CUST1210,35,Male,1,228,0.05,216.6,51.09,UPI
860,12/1/2023,West,Kolkata,Clothing,Shirt,CUST1043,44,Male,5,3268,0.01,16176.6,5140.98,Net Banking
861,7/4/2023,West,Kolkata,Clothing,Jacket,CUST1068,19,Male,2,647,0.05,1229.3,347.07,Net Banking
862,6/3/2023,East,Chennai,Electronics,TV,CUST1546,32,Female,2,4794,0.19,7766.28,1993.43,UPI
863,5/31/2023,East,Hyderabad,Clothing,Jeans,CUST1582,20,Male,3,2560,0.04,7372.8,874.27,Card
864,4/15/2023,South,Chennai,Furniture,Table,CUST1000,31,Male,2,2179,0.21,3442.82,422.7,Net Banking
865,3/31/2023,South,Kolkata,Clothing,Dress,CUST1225,47,Male,4,1859,0.28,5353.92,1147.08,Card
866,6/19/2023,North,Chennai,Electronics,Mobile,CUST1818,29,Female,4,3268,0.06,12287.68,4039.64,UPI
867,11/16/2023,South,Kolkata,Clothing,Shirt,CUST1493,19,Male,1,3698,0.23,2847.46,530.2,UPI
868,10/5/2023,South,Delhi,Furniture,Table,CUST1511,43,Male,4,2160,0.1,7776,1515.07,Card
869,4/27/2023,West,Bangalore,Grocery,Milk,CUST1165,58,Female,1,2221,0.22,1732.38,505.65,Net Banking
870,5/25/2023,South,Hyderabad,Furniture,Table,CUST1727,54,Female,5,443,0.04,2126.4,660.47,Net Banking
871,5/17/2023,West,Delhi,Electronics,Laptop,CUST1835,34,Female,1,3301,0.12,2904.88,947.96,Net Banking
872,7/22/2023,West,Delhi,Clothing,Shirt,CUST1340,38,Male,1,4312,0.17,3578.96,807.17,Cash
873,10/1/2023,North,Hyderabad,Grocery,Snacks,CUST1553,37,Male,2,4890,0.08,8997.6,3380.52,UPI
874,6/6/2023,West,Hyderabad,Electronics,Headphones,CUST1734,21,Female,5,656,0.1,2952,851.28,Cash
875,3/20/2023,North,Delhi,Furniture,Chair,CUST1154,32,Male,2,4754,0.26,7035.92,2709.66,Net Banking
876,1/26/2023,East,Delhi,Electronics,Laptop,CUST1728,43,Female,4,1096,0.26,3244.16,1212.89,Card
877,5/11/2023,West,Chennai,Grocery,Snacks,CUST1449,50,Male,2,4287,0.19,6944.94,1049.97,Card
878,6/26/2023,East,Delhi,Clothing,Dress,CUST1695,20,Male,2,886,0.17,1470.76,252.01,Cash
879,12/22/2023,East,Bangalore,Grocery,Snacks,CUST1884,24,Male,3,4762,0.25,10714.5,1117.2,Card
880,2/18/2023,West,Kolkata,Grocery,Milk,CUST1536,27,Female,4,4603,0.25,13809,3887.01,UPI
881,5/28/2023,North,Hyderabad,Electronics,TV,CUST1335,24,Female,2,3328,0.14,5724.16,1226.34,UPI
882,7/18/2023,East,Hyderabad,Clothing,Jacket,CUST1160,43,Female,1,1457,0.16,1223.88,414.63,Cash
883,3/9/2023,East,Chennai,Clothing,Jacket,CUST1764,43,Female,1,400,0.11,356,131.07,Card
884,5/20/2023,West,Hyderabad,Electronics,TV,CUST1729,50,Male,3,1637,0.13,4272.57,1100.06,Cash
885,10/9/2023,East,Mumbai,Electronics,Headphones,CUST1660,45,Female,5,3761,0.08,17300.6,4601.65,Card
886,3/20/2023,East,Delhi,Furniture,Bed,CUST1204,40,Female,4,2059,0.01,8153.64,870.93,UPI
887,9/25/2023,East,Bangalore,Grocery,Oil,CUST1807,19,Female,1,1399,0.22,1091.22,239.99,Net Banking
888,8/26/2023,East,Delhi,Clothing,Jacket,CUST1133,30,Male,4,177,0.17,587.64,174.83,Cash
889,9/3/2023,West,Delhi,Clothing,Jacket,CUST1733,57,Female,4,377,0.03,1462.76,215.56,Net Banking
890,12/23/2023,South,Mumbai,Electronics,Mobile,CUST1815,24,Female,3,1897,0.06,5349.54,773.43,Net Banking
891,3/10/2023,North,Bangalore,Grocery,Rice,CUST1534,54,Female,3,3240,0.05,9234,2501.45,Cash
892,6/3/2023,South,Delhi,Clothing,Jacket,CUST1404,25,Male,1,3442,0.04,3304.32,1037.75,UPI
893,2/4/2023,West,Delhi,Clothing,Jeans,CUST1630,31,Male,5,988,0.17,4100.2,584.77,UPI
894,2/3/2023,North,Mumbai,Clothing,Jeans,CUST1168,27,Female,2,3823,0.06,7187.24,2674.99,Net Banking
895,9/14/2023,North,Bangalore,Grocery,Milk,CUST1779,56,Male,2,2036,0.04,3909.12,1208.57,Net Banking
896,8/2/2023,North,Chennai,Electronics,Mobile,CUST1120,21,Female,4,3085,0.05,11723,3353.7,UPI
897,11/26/2023,East,Delhi,Electronics,TV,CUST1865,23,Male,2,2344,0.04,4500.48,1636.26,UPI
898,5/20/2023,West,Delhi,Clothing,Dress,CUST1840,19,Female,5,2454,0.15,10429.5,4094.31,UPI
899,7/31/2023,West,Kolkata,Grocery,Snacks,CUST1111,25,Female,2,1774,0.04,3406.08,618.53,Cash
900,8/30/2023,North,Chennai,Clothing,Shirt,CUST1980,39,Female,4,973,0.13,3386.04,685.7,Cash
901,8/4/2023,South,Bangalore,Clothing,Shirt,CUST1854,24,Female,5,2383,0.1,10723.5,1288.32,UPI
902,2/13/2023,West,Hyderabad,Grocery,Oil,CUST1085,27,Female,1,4605,0.22,3591.9,1397.2,Cash
903,2/20/2023,West,Chennai,Clothing,Jeans,CUST1265,25,Female,2,1780,0.19,2883.6,1098.85,Card
904,10/16/2023,South,Kolkata,Grocery,Snacks,CUST1442,35,Female,5,169,0.18,692.9,227.98,Card
905,10/10/2023,West,Bangalore,Electronics,Mobile,CUST1585,59,Female,4,855,0.25,2565,841.46,Net Banking
906,2/26/2023,West,Bangalore,Grocery,Snacks,CUST1179,57,Female,2,3965,0.14,6819.8,1107.67,Cash
907,9/15/2023,North,Chennai,Electronics,Mobile,CUST1529,50,Male,5,2723,0.16,11436.6,1336.56,UPI
908,9/3/2023,North,Chennai,Clothing,Dress,CUST1401,41,Male,5,695,0.13,3023.25,685.42,UPI
909,6/26/2023,West,Chennai,Clothing,Jacket,CUST1138,19,Male,5,1665,0.11,7409.25,2742.55,Net Banking
910,3/30/2023,East,Chennai,Grocery,Snacks,CUST1835,59,Female,2,3335,0.15,5669.5,1783.74,Net Banking
911,9/8/2023,North,Bangalore,Electronics,Mobile,CUST1309,33,Male,3,4936,0.09,13475.28,4575.68,Cash
912,1/18/2023,North,Chennai,Grocery,Snacks,CUST1056,22,Male,1,2287,0.28,1646.64,630.88,Net Banking
913,3/31/2023,West,Delhi,Grocery,Oil,CUST1615,29,Male,2,3353,0.07,6236.58,1852.37,Card
914,9/15/2023,South,Hyderabad,Grocery,Oil,CUST1638,54,Male,2,3118,0.22,4864.08,1168.12,UPI
915,9/11/2023,South,Chennai,Electronics,Laptop,CUST1187,26,Female,2,3259,0.1,5866.2,2284.51,UPI
916,11/29/2023,South,Hyderabad,Electronics,Mobile,CUST1168,32,Female,5,1520,0.19,6156,801.67,Card
917,12/21/2023,South,Chennai,Furniture,Sofa,CUST1254,32,Male,2,859,0.27,1254.14,215.56,UPI
918,4/18/2023,East,Mumbai,Electronics,TV,CUST1025,54,Male,4,1976,0.11,7034.56,2372.68,Net Banking
919,5/31/2023,West,Chennai,Furniture,Chair,CUST1634,33,Male,5,1108,0.3,3878,1307.94,UPI
920,11/5/2023,East,Kolkata,Electronics,TV,CUST1873,42,Female,5,354,0.13,1539.9,354.75,Cash
921,1/9/2023,West,Mumbai,Grocery,Rice,CUST1523,22,Female,4,4552,0.09,16569.28,6441.82,Card
922,8/14/2023,South,Mumbai,Clothing,Jacket,CUST1844,56,Male,4,3865,0.19,12522.6,4555.42,Card
923,2/11/2023,South,Chennai,Clothing,Dress,CUST1421,21,Female,2,1488,0.2,2380.8,692.76,UPI
924,4/11/2023,West,Mumbai,Electronics,Laptop,CUST1767,27,Male,5,644,0.06,3026.8,640.95,UPI
925,3/24/2023,West,Bangalore,Grocery,Rice,CUST1181,27,Female,3,754,0.22,1764.36,671.98,UPI
926,10/19/2023,East,Mumbai,Furniture,Bed,CUST1280,40,Female,4,1113,0.29,3160.92,654.84,UPI
927,3/2/2023,South,Delhi,Electronics,TV,CUST1308,35,Female,4,3781,0.24,11494.24,3099.32,Net Banking
928,8/14/2023,South,Hyderabad,Grocery,Oil,CUST1104,31,Female,3,4102,0.16,10337.04,2107.97,Net Banking
929,12/2/2023,East,Mumbai,Electronics,Headphones,CUST1587,22,Male,4,4624,0.07,17201.28,5375.26,UPI
930,9/30/2023,East,Delhi,Electronics,Laptop,CUST1367,44,Male,2,2893,0.11,5149.54,1034.43,Net Banking
931,2/18/2023,West,Mumbai,Grocery,Rice,CUST1445,55,Male,3,3857,0.27,8446.83,2994.21,Net Banking
932,8/3/2023,South,Mumbai,Electronics,Mobile,CUST1897,41,Female,4,532,0.08,1957.76,439.34,UPI
933,3/21/2023,North,Mumbai,Electronics,Laptop,CUST1696,30,Male,3,4122,0.27,9027.18,1668.42,Card
